date,symbol,asset_name,asset_class,close
2024-01-31,510500.SS,中证500ETF,csi_500,4.394
2024-02-01,510500.SS,中证500ETF,csi_500,4.376
2024-02-02,510500.SS,中证500ETF,csi_500,4.248
2024-02-05,510500.SS,中证500ETF,csi_500,4.146
2024-02-06,510500.SS,中证500ETF,csi_500,4.524
2024-02-07,510500.SS,中证500ETF,csi_500,4.836
2024-02-08,510500.SS,中证500ETF,csi_500,4.86
2024-02-19,510500.SS,中证500ETF,csi_500,4.826
2024-02-20,510500.SS,中证500ETF,csi_500,4.826
2024-02-21,510500.SS,中证500ETF,csi_500,4.823
2024-02-22,510500.SS,中证500ETF,csi_500,4.868
2024-02-23,510500.SS,中证500ETF,csi_500,4.892
2024-02-26,510500.SS,中证500ETF,csi_500,4.882
2024-02-27,510500.SS,中证500ETF,csi_500,5.009
2024-02-28,510500.SS,中证500ETF,csi_500,4.87
2024-02-29,510500.SS,中证500ETF,csi_500,5.042
2024-03-01,510500.SS,中证500ETF,csi_500,5.078
2024-03-04,510500.SS,中证500ETF,csi_500,5.076
2024-03-05,510500.SS,中证500ETF,csi_500,5.049
2024-03-06,510500.SS,中证500ETF,csi_500,5.044
2024-03-07,510500.SS,中证500ETF,csi_500,4.974
2024-03-08,510500.SS,中证500ETF,csi_500,5.045
2024-03-11,510500.SS,中证500ETF,csi_500,5.147
2024-03-12,510500.SS,中证500ETF,csi_500,5.116
2024-03-13,510500.SS,中证500ETF,csi_500,5.108
2024-03-14,510500.SS,中证500ETF,csi_500,5.085
2024-03-15,510500.SS,中证500ETF,csi_500,5.16
2024-03-18,510500.SS,中证500ETF,csi_500,5.231
2024-03-19,510500.SS,中证500ETF,csi_500,5.172
2024-03-20,510500.SS,中证500ETF,csi_500,5.186
2024-03-21,510500.SS,中证500ETF,csi_500,5.159
2024-03-22,510500.SS,中证500ETF,csi_500,5.076
2024-03-25,510500.SS,中证500ETF,csi_500,4.995
2024-03-26,510500.SS,中证500ETF,csi_500,4.971
2024-03-27,510500.SS,中证500ETF,csi_500,4.847
2024-03-28,510500.SS,中证500ETF,csi_500,4.914
2024-03-29,510500.SS,中证500ETF,csi_500,4.982
2024-04-01,510500.SS,中证500ETF,csi_500,5.095
2024-04-02,510500.SS,中证500ETF,csi_500,5.073
2024-04-03,510500.SS,中证500ETF,csi_500,5.07
2024-04-08,510500.SS,中证500ETF,csi_500,4.99
2024-04-09,510500.SS,中证500ETF,csi_500,5.035
2024-04-10,510500.SS,中证500ETF,csi_500,4.972
2024-04-11,510500.SS,中证500ETF,csi_500,4.997
2024-04-12,510500.SS,中证500ETF,csi_500,4.968
2024-04-15,510500.SS,中证500ETF,csi_500,5.039
2024-04-16,510500.SS,中证500ETF,csi_500,4.891
2024-04-17,510500.SS,中证500ETF,csi_500,5.032
2024-04-18,510500.SS,中证500ETF,csi_500,5.042
2024-04-19,510500.SS,中证500ETF,csi_500,5.005
2024-04-22,510500.SS,中证500ETF,csi_500,4.96
2024-04-23,510500.SS,中证500ETF,csi_500,4.898
2024-04-24,510500.SS,中证500ETF,csi_500,4.96
2024-04-25,510500.SS,中证500ETF,csi_500,4.952
2024-04-26,510500.SS,中证500ETF,csi_500,5.072
2024-04-29,510500.SS,中证500ETF,csi_500,5.178
2024-04-30,510500.SS,中证500ETF,csi_500,5.14
2024-05-06,510500.SS,中证500ETF,csi_500,5.225
2024-05-07,510500.SS,中证500ETF,csi_500,5.224
2024-05-08,510500.SS,中证500ETF,csi_500,5.153
2024-05-09,510500.SS,中证500ETF,csi_500,5.254
2024-05-10,510500.SS,中证500ETF,csi_500,5.234
2024-05-13,510500.SS,中证500ETF,csi_500,5.205
2024-05-14,510500.SS,中证500ETF,csi_500,5.199
2024-05-15,510500.SS,中证500ETF,csi_500,5.15
2024-05-16,510500.SS,中证500ETF,csi_500,5.124
2024-05-17,510500.SS,中证500ETF,csi_500,5.202
2024-05-20,510500.SS,中证500ETF,csi_500,5.222
2024-05-21,510500.SS,中证500ETF,csi_500,5.182
2024-05-22,510500.SS,中证500ETF,csi_500,5.176
2024-05-23,510500.SS,中证500ETF,csi_500,5.081
2024-05-24,510500.SS,中证500ETF,csi_500,5.029
2024-05-27,510500.SS,中证500ETF,csi_500,5.081
2024-05-28,510500.SS,中证500ETF,csi_500,5.034
2024-05-29,510500.SS,中证500ETF,csi_500,5.045
2024-05-30,510500.SS,中证500ETF,csi_500,5.034
2024-05-31,510500.SS,中证500ETF,csi_500,5.033
2024-06-03,510500.SS,中证500ETF,csi_500,4.992
2024-06-04,510500.SS,中证500ETF,csi_500,5.063
2024-06-05,510500.SS,中证500ETF,csi_500,5.005
2024-06-06,510500.SS,中证500ETF,csi_500,4.967
2024-06-07,510500.SS,中证500ETF,csi_500,4.942
2024-06-11,510500.SS,中证500ETF,csi_500,4.954
2024-06-12,510500.SS,中证500ETF,csi_500,4.969
2024-06-13,510500.SS,中证500ETF,csi_500,4.942
2024-06-14,510500.SS,中证500ETF,csi_500,4.967
2024-06-17,510500.SS,中证500ETF,csi_500,4.949
2024-06-18,510500.SS,中证500ETF,csi_500,4.976
2024-06-19,510500.SS,中证500ETF,csi_500,4.922
2024-06-20,510500.SS,中证500ETF,csi_500,4.844
2024-06-21,510500.SS,中证500ETF,csi_500,4.853
2024-06-24,510500.SS,中证500ETF,csi_500,4.745
2024-06-25,510500.SS,中证500ETF,csi_500,4.701
2024-06-26,510500.SS,中证500ETF,csi_500,4.77
2024-06-27,510500.SS,中证500ETF,csi_500,4.686
2024-06-28,510500.SS,中证500ETF,csi_500,4.694
2024-07-01,510500.SS,中证500ETF,csi_500,4.753
2024-07-02,510500.SS,中证500ETF,csi_500,4.707
2024-07-03,510500.SS,中证500ETF,csi_500,4.664
2024-07-04,510500.SS,中证500ETF,csi_500,4.593
2024-07-05,510500.SS,中证500ETF,csi_500,4.628
2024-07-08,510500.SS,中证500ETF,csi_500,4.546
2024-07-09,510500.SS,中证500ETF,csi_500,4.634
2024-07-10,510500.SS,中证500ETF,csi_500,4.606
2024-07-11,510500.SS,中证500ETF,csi_500,4.705
2024-07-12,510500.SS,中证500ETF,csi_500,4.683
2024-07-15,510500.SS,中证500ETF,csi_500,4.647
2024-07-16,510500.SS,中证500ETF,csi_500,4.664
2024-07-17,510500.SS,中证500ETF,csi_500,4.629
2024-07-18,510500.SS,中证500ETF,csi_500,4.652
2024-07-19,510500.SS,中证500ETF,csi_500,4.644
2024-07-22,510500.SS,中证500ETF,csi_500,4.632
2024-07-23,510500.SS,中证500ETF,csi_500,4.492
2024-07-24,510500.SS,中证500ETF,csi_500,4.435
2024-07-25,510500.SS,中证500ETF,csi_500,4.429
2024-07-26,510500.SS,中证500ETF,csi_500,4.504
2024-07-29,510500.SS,中证500ETF,csi_500,4.474
2024-07-30,510500.SS,中证500ETF,csi_500,4.47
2024-07-31,510500.SS,中证500ETF,csi_500,4.673
2024-08-01,510500.SS,中证500ETF,csi_500,4.628
2024-08-02,510500.SS,中证500ETF,csi_500,4.562
2024-08-05,510500.SS,中证500ETF,csi_500,4.468
2024-08-06,510500.SS,中证500ETF,csi_500,4.519
2024-08-07,510500.SS,中证500ETF,csi_500,4.521
2024-08-08,510500.SS,中证500ETF,csi_500,4.531
2024-08-09,510500.SS,中证500ETF,csi_500,4.49
2024-08-12,510500.SS,中证500ETF,csi_500,4.492
2024-08-13,510500.SS,中证500ETF,csi_500,4.502
2024-08-14,510500.SS,中证500ETF,csi_500,4.435
2024-08-15,510500.SS,中证500ETF,csi_500,4.472
2024-08-16,510500.SS,中证500ETF,csi_500,4.444
2024-08-19,510500.SS,中证500ETF,csi_500,4.452
2024-08-20,510500.SS,中证500ETF,csi_500,4.37
2024-08-21,510500.SS,中证500ETF,csi_500,4.361
2024-08-22,510500.SS,中证500ETF,csi_500,4.305
2024-08-23,510500.SS,中证500ETF,csi_500,4.306
2024-08-26,510500.SS,中证500ETF,csi_500,4.311
2024-08-27,510500.SS,中证500ETF,csi_500,4.265
2024-08-28,510500.SS,中证500ETF,csi_500,4.266
2024-08-29,510500.SS,中证500ETF,csi_500,4.33
2024-08-30,510500.SS,中证500ETF,csi_500,4.41
2024-09-02,510500.SS,中证500ETF,csi_500,4.315
2024-09-03,510500.SS,中证500ETF,csi_500,4.364
2024-09-04,510500.SS,中证500ETF,csi_500,4.352
2024-09-05,510500.SS,中证500ETF,csi_500,4.373
2024-09-06,510500.SS,中证500ETF,csi_500,4.309
2024-09-09,510500.SS,中证500ETF,csi_500,4.276
2024-09-10,510500.SS,中证500ETF,csi_500,4.274
2024-09-11,510500.SS,中证500ETF,csi_500,4.286
2024-09-12,510500.SS,中证500ETF,csi_500,4.268
2024-09-13,510500.SS,中证500ETF,csi_500,4.22
2024-09-18,510500.SS,中证500ETF,csi_500,4.235
2024-09-19,510500.SS,中证500ETF,csi_500,4.298
2024-09-20,510500.SS,中证500ETF,csi_500,4.266
2024-09-23,510500.SS,中证500ETF,csi_500,4.265
2024-09-24,510500.SS,中证500ETF,csi_500,4.477
2024-09-25,510500.SS,中证500ETF,csi_500,4.511
2024-09-26,510500.SS,中证500ETF,csi_500,4.759
2024-09-27,510500.SS,中证500ETF,csi_500,5.191
2024-09-30,510500.SS,中证500ETF,csi_500,5.693
2024-10-08,510500.SS,中证500ETF,csi_500,5.944
2024-10-09,510500.SS,中证500ETF,csi_500,5.561
2024-10-10,510500.SS,中证500ETF,csi_500,5.487
2024-10-11,510500.SS,中证500ETF,csi_500,5.254
2024-10-14,510500.SS,中证500ETF,csi_500,5.391
2024-10-15,510500.SS,中证500ETF,csi_500,5.249
2024-10-16,510500.SS,中证500ETF,csi_500,5.244
2024-10-17,510500.SS,中证500ETF,csi_500,5.2
2024-10-18,510500.SS,中证500ETF,csi_500,5.435
2024-10-21,510500.SS,中证500ETF,csi_500,5.491
2024-10-22,510500.SS,中证500ETF,csi_500,5.544
2024-10-23,510500.SS,中证500ETF,csi_500,5.567
2024-10-24,510500.SS,中证500ETF,csi_500,5.516
2024-10-25,510500.SS,中证500ETF,csi_500,5.605
2024-10-28,510500.SS,中证500ETF,csi_500,5.673
2024-10-29,510500.SS,中证500ETF,csi_500,5.614
2024-10-30,510500.SS,中证500ETF,csi_500,5.632
2024-10-31,510500.SS,中证500ETF,csi_500,5.698
2024-11-01,510500.SS,中证500ETF,csi_500,5.644
2024-11-04,510500.SS,中证500ETF,csi_500,5.731
2024-11-05,510500.SS,中证500ETF,csi_500,5.914
2024-11-06,510500.SS,中证500ETF,csi_500,5.921
2024-11-07,510500.SS,中证500ETF,csi_500,6.041
2024-11-08,510500.SS,中证500ETF,csi_500,6.024
2024-11-11,510500.SS,中证500ETF,csi_500,6.13
2024-11-12,510500.SS,中证500ETF,csi_500,6.07
2024-11-13,510500.SS,中证500ETF,csi_500,6.051
2024-11-14,510500.SS,中证500ETF,csi_500,5.879
2024-11-15,510500.SS,中证500ETF,csi_500,5.719
2024-11-18,510500.SS,中证500ETF,csi_500,5.629
2024-11-19,510500.SS,中证500ETF,csi_500,5.722
2024-11-20,510500.SS,中证500ETF,csi_500,5.783
2024-11-21,510500.SS,中证500ETF,csi_500,5.778
2024-11-22,510500.SS,中证500ETF,csi_500,5.538
2024-11-25,510500.SS,中证500ETF,csi_500,5.523
2024-11-26,510500.SS,中证500ETF,csi_500,5.483
2024-11-27,510500.SS,中证500ETF,csi_500,5.594
2024-11-28,510500.SS,中证500ETF,csi_500,5.556
2024-11-29,510500.SS,中证500ETF,csi_500,5.642
2024-12-02,510500.SS,中证500ETF,csi_500,5.734
2024-12-03,510500.SS,中证500ETF,csi_500,5.724
2024-12-04,510500.SS,中证500ETF,csi_500,5.679
2024-12-05,510500.SS,中证500ETF,csi_500,5.696
2024-12-06,510500.SS,中证500ETF,csi_500,5.774
2024-12-09,510500.SS,中证500ETF,csi_500,5.741
2024-12-10,510500.SS,中证500ETF,csi_500,5.793
2024-12-11,510500.SS,中证500ETF,csi_500,5.839
2024-12-12,510500.SS,中证500ETF,csi_500,5.895
2024-12-13,510500.SS,中证500ETF,csi_500,5.797
2024-12-16,510500.SS,中证500ETF,csi_500,5.703
2024-12-17,510500.SS,中证500ETF,csi_500,5.639
2024-12-18,510500.SS,中证500ETF,csi_500,5.677
2024-12-19,510500.SS,中证500ETF,csi_500,5.695
2024-12-20,510500.SS,中证500ETF,csi_500,5.707
2024-12-23,510500.SS,中证500ETF,csi_500,5.613
2024-12-24,510500.SS,中证500ETF,csi_500,5.68
2024-12-25,510500.SS,中证500ETF,csi_500,5.63
2024-12-26,510500.SS,中证500ETF,csi_500,5.675
2024-12-27,510500.SS,中证500ETF,csi_500,5.689
2024-12-30,510500.SS,中证500ETF,csi_500,5.687
2024-12-31,510500.SS,中证500ETF,csi_500,5.509
2025-01-02,510500.SS,中证500ETF,csi_500,5.335
2025-01-03,510500.SS,中证500ETF,csi_500,5.221
2025-01-06,510500.SS,中证500ETF,csi_500,5.208
2025-01-07,510500.SS,中证500ETF,csi_500,5.266
2025-01-08,510500.SS,中证500ETF,csi_500,5.243
2025-01-09,510500.SS,中证500ETF,csi_500,5.239
2025-01-10,510500.SS,中证500ETF,csi_500,5.157
2025-01-13,510500.SS,中证500ETF,csi_500,5.166
2025-01-14,510500.SS,中证500ETF,csi_500,5.353
2025-01-15,510500.SS,中证500ETF,csi_500,5.308
2025-01-16,510500.SS,中证500ETF,csi_500,5.326
2025-01-17,510500.SS,中证500ETF,csi_500,5.37
2025-01-20,510500.SS,中证500ETF,csi_500,5.397
2025-01-21,510500.SS,中证500ETF,csi_500,5.417
2025-01-22,510500.SS,中证500ETF,csi_500,5.396
2025-01-23,510500.SS,中证500ETF,csi_500,5.373
2025-01-24,510500.SS,中证500ETF,csi_500,5.441
2025-01-27,510500.SS,中证500ETF,csi_500,5.374
2025-02-05,510500.SS,中证500ETF,csi_500,5.397
2025-02-06,510500.SS,中证500ETF,csi_500,5.529
2025-02-07,510500.SS,中证500ETF,csi_500,5.62
2025-02-10,510500.SS,中证500ETF,csi_500,5.671
2025-02-11,510500.SS,中证500ETF,csi_500,5.648
2025-02-12,510500.SS,中证500ETF,csi_500,5.725
2025-02-13,510500.SS,中证500ETF,csi_500,5.696
2025-02-14,510500.SS,中证500ETF,csi_500,5.742
2025-02-17,510500.SS,中证500ETF,csi_500,5.733
2025-02-18,510500.SS,中证500ETF,csi_500,5.633
2025-02-19,510500.SS,中证500ETF,csi_500,5.726
2025-02-20,510500.SS,中证500ETF,csi_500,5.741
2025-02-21,510500.SS,中证500ETF,csi_500,5.843
2025-02-24,510500.SS,中证500ETF,csi_500,5.825
2025-02-25,510500.SS,中证500ETF,csi_500,5.762
2025-02-26,510500.SS,中证500ETF,csi_500,5.834
2025-02-27,510500.SS,中证500ETF,csi_500,5.818
2025-02-28,510500.SS,中证500ETF,csi_500,5.656
2025-03-03,510500.SS,中证500ETF,csi_500,5.666
2025-03-04,510500.SS,中证500ETF,csi_500,5.718
2025-03-05,510500.SS,中证500ETF,csi_500,5.733
2025-03-06,510500.SS,中证500ETF,csi_500,5.828
2025-03-07,510500.SS,中证500ETF,csi_500,5.802
2025-03-10,510500.SS,中证500ETF,csi_500,5.795
2025-03-11,510500.SS,中证500ETF,csi_500,5.825
2025-03-12,510500.SS,中证500ETF,csi_500,5.829
2025-03-13,510500.SS,中证500ETF,csi_500,5.778
2025-03-14,510500.SS,中证500ETF,csi_500,5.887
2025-03-17,510500.SS,中证500ETF,csi_500,5.889
2025-03-18,510500.SS,中证500ETF,csi_500,5.915
2025-03-19,510500.SS,中证500ETF,csi_500,5.891
2025-03-20,510500.SS,中证500ETF,csi_500,5.849
2025-03-21,510500.SS,中证500ETF,csi_500,5.757
2025-03-24,510500.SS,中证500ETF,csi_500,5.75
2025-03-25,510500.SS,中证500ETF,csi_500,5.73
2025-03-26,510500.SS,中证500ETF,csi_500,5.73
2025-03-27,510500.SS,中证500ETF,csi_500,5.745
2025-03-28,510500.SS,中证500ETF,csi_500,5.698
2025-03-31,510500.SS,中证500ETF,csi_500,5.643
2025-04-01,510500.SS,中证500ETF,csi_500,5.675
2025-04-02,510500.SS,中证500ETF,csi_500,5.682
2025-04-03,510500.SS,中证500ETF,csi_500,5.631
2025-04-07,510500.SS,中证500ETF,csi_500,5.069
2025-04-08,510500.SS,中证500ETF,csi_500,5.102
2025-04-09,510500.SS,中证500ETF,csi_500,5.217
2025-04-10,510500.SS,中证500ETF,csi_500,5.324
2025-04-11,510500.SS,中证500ETF,csi_500,5.362
2025-04-14,510500.SS,中证500ETF,csi_500,5.406
2025-04-15,510500.SS,中证500ETF,csi_500,5.383
2025-04-16,510500.SS,中证500ETF,csi_500,5.334
2025-04-17,510500.SS,中证500ETF,csi_500,5.337
2025-04-18,510500.SS,中证500ETF,csi_500,5.339
2025-04-21,510500.SS,中证500ETF,csi_500,5.421
2025-04-22,510500.SS,中证500ETF,csi_500,5.406
2025-04-23,510500.SS,中证500ETF,csi_500,5.417
2025-04-24,510500.SS,中证500ETF,csi_500,5.394
2025-04-25,510500.SS,中证500ETF,csi_500,5.41
2025-04-28,510500.SS,中证500ETF,csi_500,5.384
2025-04-29,510500.SS,中证500ETF,csi_500,5.387
2025-04-30,510500.SS,中证500ETF,csi_500,5.415
2025-05-06,510500.SS,中证500ETF,csi_500,5.522
2025-05-07,510500.SS,中证500ETF,csi_500,5.532
2025-05-08,510500.SS,中证500ETF,csi_500,5.556
2025-05-09,510500.SS,中证500ETF,csi_500,5.509
2025-05-12,510500.SS,中证500ETF,csi_500,5.581
2025-05-13,510500.SS,中证500ETF,csi_500,5.567
2025-05-14,510500.SS,中证500ETF,csi_500,5.587
2025-05-15,510500.SS,中证500ETF,csi_500,5.51
2025-05-16,510500.SS,中证500ETF,csi_500,5.5
2025-05-19,510500.SS,中证500ETF,csi_500,5.514
2025-05-20,510500.SS,中证500ETF,csi_500,5.538
2025-05-21,510500.SS,中证500ETF,csi_500,5.545
2025-05-22,510500.SS,中证500ETF,csi_500,5.5
2025-05-23,510500.SS,中证500ETF,csi_500,5.451
2025-05-26,510500.SS,中证500ETF,csi_500,5.46
2025-05-27,510500.SS,中证500ETF,csi_500,5.446
2025-05-28,510500.SS,中证500ETF,csi_500,5.436
2025-05-29,510500.SS,中证500ETF,csi_500,5.516
2025-05-30,510500.SS,中证500ETF,csi_500,5.483
2025-06-03,510500.SS,中证500ETF,csi_500,5.492
2025-06-04,510500.SS,中证500ETF,csi_500,5.538
2025-06-05,510500.SS,中证500ETF,csi_500,5.573
2025-06-06,510500.SS,中证500ETF,csi_500,5.574
2025-06-09,510500.SS,中证500ETF,csi_500,5.614
2025-06-10,510500.SS,中证500ETF,csi_500,5.566
2025-06-11,510500.SS,中证500ETF,csi_500,5.603
2025-06-12,510500.SS,中证500ETF,csi_500,5.614
2025-06-13,510500.SS,中证500ETF,csi_500,5.565
2025-06-16,510500.SS,中证500ETF,csi_500,5.586
2025-06-17,510500.SS,中证500ETF,csi_500,5.574
2025-06-18,510500.SS,中证500ETF,csi_500,5.565
2025-06-19,510500.SS,中证500ETF,csi_500,5.507
2025-06-20,510500.SS,中证500ETF,csi_500,5.468
2025-06-23,510500.SS,中证500ETF,csi_500,5.501
2025-06-24,510500.SS,中证500ETF,csi_500,5.593
2025-06-25,510500.SS,中证500ETF,csi_500,5.702
2025-06-26,510500.SS,中证500ETF,csi_500,5.677
2025-06-27,510500.SS,中证500ETF,csi_500,5.699
2025-06-30,510500.SS,中证500ETF,csi_500,5.752
2025-07-01,510500.SS,中证500ETF,csi_500,5.771
2025-07-02,510500.SS,中证500ETF,csi_500,5.736
2025-07-03,510500.SS,中证500ETF,csi_500,5.76
2025-07-04,510500.SS,中证500ETF,csi_500,5.752
2025-07-07,510500.SS,中证500ETF,csi_500,5.74
2025-07-08,510500.SS,中证500ETF,csi_500,5.82
2025-07-09,510500.SS,中证500ETF,csi_500,5.794
2025-07-10,510500.SS,中证500ETF,csi_500,5.827
2025-07-11,510500.SS,中证500ETF,csi_500,5.879
2025-07-14,510500.SS,中证500ETF,csi_500,5.868
2025-07-15,510500.SS,中证500ETF,csi_500,5.866
2025-07-16,510500.SS,中证500ETF,csi_500,5.865
2025-07-17,510500.SS,中证500ETF,csi_500,5.935
2025-07-18,510500.SS,中证500ETF,csi_500,5.954
2025-07-21,510500.SS,中证500ETF,csi_500,6.015
2025-07-22,510500.SS,中证500ETF,csi_500,6.081
2025-07-23,510500.SS,中证500ETF,csi_500,6.059
2025-07-24,510500.SS,中证500ETF,csi_500,6.152
2025-07-25,510500.SS,中证500ETF,csi_500,6.154
2025-07-28,510500.SS,中证500ETF,csi_500,6.18
2025-07-29,510500.SS,中证500ETF,csi_500,6.22
2025-07-30,510500.SS,中证500ETF,csi_500,6.178
2025-07-31,510500.SS,中证500ETF,csi_500,6.086
2025-08-01,510500.SS,中证500ETF,csi_500,6.076
2025-08-04,510500.SS,中证500ETF,csi_500,6.124
2025-08-05,510500.SS,中证500ETF,csi_500,6.165
2025-08-06,510500.SS,中证500ETF,csi_500,6.217
2025-08-07,510500.SS,中证500ETF,csi_500,6.197
2025-08-08,510500.SS,中证500ETF,csi_500,6.186
2025-08-11,510500.SS,中证500ETF,csi_500,6.253
2025-08-12,510500.SS,中证500ETF,csi_500,6.286
2025-08-13,510500.SS,中证500ETF,csi_500,6.371
2025-08-14,510500.SS,中证500ETF,csi_500,6.303
2025-08-15,510500.SS,中证500ETF,csi_500,6.447
2025-08-18,510500.SS,中证500ETF,csi_500,6.537
2025-08-19,510500.SS,中证500ETF,csi_500,6.522
2025-08-20,510500.SS,中证500ETF,csi_500,6.613
2025-08-21,510500.SS,中证500ETF,csi_500,6.575
2025-08-22,510500.SS,中证500ETF,csi_500,6.704
2025-08-25,510500.SS,中证500ETF,csi_500,6.826
2025-08-26,510500.SS,中证500ETF,csi_500,6.837
2025-08-27,510500.SS,中证500ETF,csi_500,6.742
2025-08-28,510500.SS,中证500ETF,csi_500,6.893
2025-08-29,510500.SS,中证500ETF,csi_500,6.93
2025-09-01,510500.SS,中证500ETF,csi_500,6.995
2025-09-02,510500.SS,中证500ETF,csi_500,6.844
2025-09-03,510500.SS,中证500ETF,csi_500,6.729
2025-09-04,510500.SS,中证500ETF,csi_500,6.568
2025-09-05,510500.SS,中证500ETF,csi_500,6.8
2025-09-08,510500.SS,中证500ETF,csi_500,6.862
2025-09-09,510500.SS,中证500ETF,csi_500,6.795
2025-09-10,510500.SS,中证500ETF,csi_500,6.792
2025-09-11,510500.SS,中证500ETF,csi_500,7.013
2025-09-12,510500.SS,中证500ETF,csi_500,7.031
2025-09-15,510500.SS,中证500ETF,csi_500,7.015
2025-09-16,510500.SS,中证500ETF,csi_500,7.071
2025-09-17,510500.SS,中证500ETF,csi_500,7.146
2025-09-18,510500.SS,中证500ETF,csi_500,7.081
2025-09-19,510500.SS,中证500ETF,csi_500,7.05
2025-09-22,510500.SS,中证500ETF,csi_500,7.107
2025-09-23,510500.SS,中证500ETF,csi_500,7.066
2025-09-24,510500.SS,中证500ETF,csi_500,7.221
2025-09-25,510500.SS,中证500ETF,csi_500,7.23
2025-09-26,510500.SS,中证500ETF,csi_500,7.125
2025-09-29,510500.SS,中证500ETF,csi_500,7.251
2025-09-30,510500.SS,中证500ETF,csi_500,7.308
2025-10-09,510500.SS,中证500ETF,csi_500,7.438
2025-10-10,510500.SS,中证500ETF,csi_500,7.294
2025-10-13,510500.SS,中证500ETF,csi_500,7.258
2025-10-14,510500.SS,中证500ETF,csi_500,7.078
2025-10-15,510500.SS,中证500ETF,csi_500,7.182
2025-10-16,510500.SS,中证500ETF,csi_500,7.125
2025-10-17,510500.SS,中证500ETF,csi_500,6.903
2025-10-20,510500.SS,中证500ETF,csi_500,6.949
2025-10-21,510500.SS,中证500ETF,csi_500,7.069
2025-10-22,510500.SS,中证500ETF,csi_500,7.013
2025-10-23,510500.SS,中证500ETF,csi_500,7.038
2025-10-24,510500.SS,中证500ETF,csi_500,7.158
2025-10-27,510500.SS,中证500ETF,csi_500,7.267
2025-10-28,510500.SS,中证500ETF,csi_500,7.23
2025-10-29,510500.SS,中证500ETF,csi_500,7.383
2025-10-30,510500.SS,中证500ETF,csi_500,7.286
2025-10-31,510500.SS,中证500ETF,csi_500,7.225
2025-11-03,510500.SS,中证500ETF,csi_500,7.228
2025-11-04,510500.SS,中证500ETF,csi_500,7.102
2025-11-05,510500.SS,中证500ETF,csi_500,7.119
2025-11-06,510500.SS,中证500ETF,csi_500,7.24
2025-11-07,510500.SS,中证500ETF,csi_500,7.229
2025-11-10,510500.SS,中证500ETF,csi_500,7.237
2025-11-11,510500.SS,中证500ETF,csi_500,7.183
2025-11-12,510500.SS,中证500ETF,csi_500,7.145
2025-11-13,510500.SS,中证500ETF,csi_500,7.254
2025-11-14,510500.SS,中证500ETF,csi_500,7.127
2025-11-17,510500.SS,中证500ETF,csi_500,7.125
2025-11-18,510500.SS,中证500ETF,csi_500,7.051
2025-11-19,510500.SS,中证500ETF,csi_500,7.016
2025-11-20,510500.SS,中证500ETF,csi_500,6.959
2025-11-21,510500.SS,中证500ETF,csi_500,6.711
2025-11-24,510500.SS,中证500ETF,csi_500,6.759
2025-11-25,510500.SS,中证500ETF,csi_500,6.843
2025-11-26,510500.SS,中证500ETF,csi_500,6.854
2025-11-27,510500.SS,中证500ETF,csi_500,6.839
2025-11-28,510500.SS,中证500ETF,csi_500,6.924
2025-12-01,510500.SS,中证500ETF,csi_500,6.991
2025-12-02,510500.SS,中证500ETF,csi_500,6.93
2025-12-03,510500.SS,中证500ETF,csi_500,6.892
2025-12-04,510500.SS,中证500ETF,csi_500,6.914
2025-12-05,510500.SS,中证500ETF,csi_500,7.005
2025-12-08,510500.SS,中证500ETF,csi_500,7.067
2025-12-09,510500.SS,中证500ETF,csi_500,7.013
2025-12-10,510500.SS,中证500ETF,csi_500,7.052
2025-12-11,510500.SS,中证500ETF,csi_500,6.99
2025-12-12,510500.SS,中证500ETF,csi_500,7.074
2025-12-15,510500.SS,中证500ETF,csi_500,7.025
2025-12-16,510500.SS,中证500ETF,csi_500,6.915
2025-12-17,510500.SS,中证500ETF,csi_500,7.048
2025-12-18,510500.SS,中证500ETF,csi_500,7.01
2025-12-19,510500.SS,中证500ETF,csi_500,7.075
2025-12-22,510500.SS,中证500ETF,csi_500,7.157
2025-12-23,510500.SS,中证500ETF,csi_500,7.163
2025-12-24,510500.SS,中证500ETF,csi_500,7.259
2025-12-25,510500.SS,中证500ETF,csi_500,7.323
2025-12-26,510500.SS,中证500ETF,csi_500,7.369
2025-12-29,510500.SS,中证500ETF,csi_500,7.337
2025-12-30,510500.SS,中证500ETF,csi_500,7.37
2025-12-31,510500.SS,中证500ETF,csi_500,7.377
2026-01-05,510500.SS,中证500ETF,csi_500,7.581
2026-01-06,510500.SS,中证500ETF,csi_500,7.75
2026-01-07,510500.SS,中证500ETF,csi_500,7.788
2026-01-08,510500.SS,中证500ETF,csi_500,7.813
2026-01-09,510500.SS,中证500ETF,csi_500,8.005
2026-01-12,510500.SS,中证500ETF,csi_500,8.205
2026-01-13,510500.SS,中证500ETF,csi_500,8.095
2026-01-14,510500.SS,中证500ETF,csi_500,8.154
2026-01-15,510500.SS,中证500ETF,csi_500,8.128
2026-01-16,510500.SS,中证500ETF,csi_500,8.146
2026-01-19,510500.SS,中证500ETF,csi_500,8.199
2026-01-20,510500.SS,中证500ETF,csi_500,8.175
2026-01-21,510500.SS,中证500ETF,csi_500,8.283
2026-01-22,510500.SS,中证500ETF,csi_500,8.32
2026-01-23,510500.SS,中证500ETF,csi_500,8.57
2026-01-26,510500.SS,中证500ETF,csi_500,8.415
2026-01-27,510500.SS,中证500ETF,csi_500,8.47
2026-01-28,510500.SS,中证500ETF,csi_500,8.542
